project_id,project_type,project_location,total_area_sqft,num_floors,construction_type,foundation_type,material_quality_index,labor_cost_index,material_cost_index,inflation_rate,equipment_cost,contractor_experience_years,avg_temperature,rainfall_index,weather_delay_days,complexity_score,risk_index,resource_utilization_rate,total_project_cost,cost_category
4017,Commercial,Rural,10019,10,RCC,Strip,0.676,1.002,1.953,7.53,166194,1,32.28,0.128,40,0.921,0.171,0.897,11659072,Medium
4018,Industrial,Rural,744,13,Hybrid,Pile,0.956,1.78,1.844,7.37,41646,25,32.08,0.438,11,0.956,0.491,0.551,2822840,Low
4019,Residential,Semi-Urban,9448,3,Steel,Raft,0.999,0.994,2.29,3.85,139988,28,17.61,0.131,19,0.606,0.259,0.89,16487814,Medium
4020,Residential,Semi-Urban,9515,6,RCC,Strip,0.887,1.191,1.443,6.01,169498,24,27.67,0.646,21,0.547,0.159,0.821,9708091,Low
4021,Commercial,Rural,11519,3,Hybrid,Strip,0.742,1.389,2.334,7.55,62527,16,31.83,0.738,44,0.603,0.436,0.694,22558961,High
4022,Residential,Urban,3279,5,Hybrid,Pile,0.505,1.513,0.863,4.15,157875,18,35.18,0.947,30,0.786,0.918,0.542,4351008,Low
4023,Industrial,Urban,18730,9,Steel,Pile,0.849,1.472,0.992,5.78,174773,23,25.33,0.253,33,0.214,0.206,0.801,35578394,High
4024,Industrial,Semi-Urban,14223,7,Hybrid,Strip,0.695,0.923,1.501,3.72,130024,7,18.09,0.366,22,0.339,0.106,0.92,17598833,Medium
4025,Commercial,Rural,13303,2,RCC,Raft,0.816,1.306,1.81,4.84,189655,18,24.15,0.387,43,0.926,0.942,0.71,23204654,High
4026,Industrial,Urban,17357,1,RCC,Pile,0.803,1.907,0.855,4.31,81980,8,25.74,0.097,59,0.356,0.577,0.712,34069911,High
4027,Industrial,Urban,14198,7,Steel,Strip,0.74,1.847,1.765,6.03,38170,22,33.78,0.808,55,0.383,0.603,0.913,30711424,High
4028,Commercial,Semi-Urban,2292,4,Steel,Strip,0.972,1.509,1.323,3.85,62316,15,15.49,0.083,18,0.952,0.936,0.605,5052330,Low
4029,Industrial,Rural,15876,11,Steel,Pile,0.512,1.487,2.308,5.3,86357,6,24.64,0.339,48,0.435,0.73,0.586,27181960,High
4030,Industrial,Urban,18618,7,RCC,Raft,0.856,0.934,1.707,4.65,78963,28,26.2,0.19,1,0.432,0.844,0.848,34000689,High
4031,Industrial,Semi-Urban,13617,6,Steel,Raft,0.705,1.04,1.799,7.48,38373,27,28.75,0.664,1,0.939,0.793,0.828,27041840,High
4032,Residential,Urban,7715,7,Hybrid,Raft,0.857,1.103,2.408,7.2,165659,21,39.25,0.906,37,0.5,0.651,0.956,17693071,Medium
4033,Commercial,Urban,5688,4,Hybrid,Pile,0.838,1.386,2.099,3.57,58162,12,33.52,0.746,38,0.595,0.72,0.667,18587643,Medium
4034,Commercial,Urban,16518,3,RCC,Pile,0.505,1.678,1.545,8.72,169462,27,20.56,0.775,36,0.648,0.605,0.601,24358604,High
4035,Commercial,Semi-Urban,15201,12,Hybrid,Pile,0.643,1.353,1.611,7.47,196750,15,30.84,0.079,11,0.895,0.42,0.714,30246804,High
4036,Residential,Rural,5781,5,Steel,Raft,0.595,0.951,1.901,6.7,187057,24,23.65,0.739,27,0.262,0.357,0.692,5153932,Low
4037,Residential,Semi-Urban,1444,3,Hybrid,Raft,0.583,1.327,1.14,5.87,97221,15,35.29,0.063,10,0.409,0.258,0.969,1491160,Low
4038,Commercial,Rural,2011,14,Steel,Pile,0.864,0.995,0.951,4.07,63596,29,19.28,0.484,41,0.67,0.419,0.959,2855282,Low
4039,Residential,Urban,13218,3,Hybrid,Pile,0.62,1.701,1.329,8.77,29814,10,18.61,0.692,48,0.548,0.619,0.714,23511140,High
4040,Commercial,Rural,17742,4,RCC,Pile,0.737,1.0,2.123,3.05,10708,9,17.53,0.255,28,0.423,0.629,0.706,25659482,High
4041,Residential,Urban,8869,8,Steel,Raft,0.623,1.379,1.237,7.15,28085,14,28.6,0.683,20,0.528,0.715,0.722,11124494,Medium
4042,Industrial,Urban,12620,2,Hybrid,Strip,0.79,1.632,1.022,6.04,159355,21,18.08,0.881,28,0.973,0.891,0.865,29627376,High
4043,Industrial,Semi-Urban,14221,4,RCC,Strip,0.86,1.074,1.172,8.42,80301,14,16.04,0.878,28,0.217,0.687,0.775,17320900,Medium
4044,Commercial,Urban,3115,11,Hybrid,Raft,0.666,0.891,1.954,5.28,99814,17,23.31,0.192,39,0.318,0.254,0.644,5173189,Low
4045,Residential,Semi-Urban,18497,3,RCC,Pile,0.802,1.476,1.844,6.11,56584,11,34.95,0.275,41,0.215,0.123,0.884,24680149,High
4046,Residential,Rural,16129,7,Hybrid,Pile,0.912,0.865,1.97,7.45,190262,6,18.9,0.666,11,0.675,0.277,0.952,29451186,High
4047,Industrial,Rural,3340,2,Steel,Pile,0.547,1.505,1.347,3.29,44274,12,23.95,0.841,1,0.21,0.917,0.859,4350510,Low
4048,Industrial,Urban,14551,1,Steel,Pile,0.855,1.704,2.331,3.33,30740,28,25.89,0.455,39,0.563,0.611,0.597,55096652,High
4049,Residential,Semi-Urban,2274,10,Steel,Raft,0.662,1.195,1.568,4.27,83395,17,36.9,0.922,37,0.887,0.864,0.896,3430916,Low
4050,Residential,Urban,13762,1,Steel,Strip,0.561,1.386,1.673,3.88,145240,29,26.91,0.575,32,0.278,0.311,0.994,13628770,Medium
4051,Residential,Semi-Urban,4371,6,Steel,Strip,0.773,1.915,2.413,3.04,177991,5,27.8,0.262,44,0.492,0.739,0.843,8658034,Low
4052,Residential,Semi-Urban,8773,3,Hybrid,Raft,0.613,1.365,2.465,6.74,26955,6,21.37,0.02,45,0.502,0.759,0.622,14691299,Medium
4053,Residential,Semi-Urban,17729,7,Hybrid,Pile,0.911,1.996,1.925,7.78,69566,3,31.71,0.807,9,0.49,0.829,0.503,53365769,High
4054,Residential,Rural,9908,8,Hybrid,Strip,0.521,0.988,2.406,8.74,49138,28,15.64,0.093,40,0.782,0.582,0.693,10233232,Low
4055,Commercial,Semi-Urban,3760,5,Hybrid,Raft,0.549,1.651,1.721,5.65,171174,1,39.11,0.078,10,0.204,0.814,0.735,5669998,Low
4056,Residential,Rural,3645,5,Steel,Pile,0.76,1.583,1.322,4.68,99198,18,27.45,0.777,15,0.824,0.942,0.955,5922553,Low
4057,Industrial,Semi-Urban,8302,12,RCC,Strip,0.794,1.847,1.336,8.18,90344,14,16.55,0.032,7,0.871,0.962,0.81,16102099,Medium
4058,Commercial,Rural,2763,2,Steel,Raft,0.865,0.911,1.75,8.07,191253,12,28.98,0.843,46,0.545,0.213,0.641,4488409,Low
4059,Residential,Rural,8655,8,Hybrid,Strip,0.63,1.136,1.829,6.75,147548,12,27.85,0.599,52,0.91,0.662,0.846,10588700,Low
4060,Industrial,Rural,1422,10,Steel,Strip,0.921,0.959,1.547,4.64,53725,11,21.02,0.637,45,0.505,0.202,0.546,2464471,Low
4061,Commercial,Urban,7195,13,Steel,Raft,0.977,1.92,2.302,8.45,87806,28,20.22,0.938,3,0.756,0.93,0.607,30057375,High
4062,Industrial,Semi-Urban,6258,1,Steel,Raft,0.75,1.312,1.525,4.07,144957,19,21.77,0.867,43,0.511,0.96,0.872,13089005,Medium
4063,Residential,Urban,13076,10,RCC,Strip,0.88,1.892,1.265,3.26,13372,3,18.24,0.076,27,0.23,0.55,0.649,18124363,Medium
4064,Residential,Semi-Urban,19514,9,Steel,Strip,0.762,1.153,0.814,7.78,30764,2,28.29,0.853,16,0.267,0.964,0.516,17880070,Medium
4065,Residential,Semi-Urban,8316,1,Steel,Raft,0.535,0.952,2.45,6.38,130954,22,36.97,0.667,17,0.554,0.79,0.748,9670423,Low
4066,Residential,Urban,8056,1,RCC,Pile,0.663,1.156,2.201,4.48,121200,7,38.08,0.317,52,0.992,0.726,0.829,14581057,Medium
4067,Commercial,Rural,16725,1,Steel,Pile,0.544,1.517,1.846,7.03,131156,21,38.82,0.853,4,0.342,0.623,0.895,22652861,High
4068,Commercial,Semi-Urban,6430,7,Steel,Pile,0.994,1.814,2.212,7.6,163090,23,30.01,0.023,7,0.916,0.466,0.653,25714405,High
4069,Industrial,Rural,12133,4,Steel,Pile,0.615,1.262,2.177,8.07,45689,12,30.54,0.838,52,0.936,0.967,0.712,26249479,High
4070,Residential,Urban,4012,12,Steel,Raft,0.818,1.898,2.384,4.69,74929,19,22.76,0.62,4,0.528,0.277,0.778,9983675,Low
4071,Industrial,Rural,6566,7,Steel,Pile,0.642,1.093,1.456,3.15,28222,27,37.13,0.261,34,0.569,0.822,0.537,9619856,Low
4072,Commercial,Semi-Urban,13707,5,Hybrid,Strip,0.827,1.632,1.743,6.06,170029,21,27.2,0.006,22,0.602,0.431,0.599,27057900,High
4073,Residential,Semi-Urban,14822,12,Steel,Pile,0.605,1.683,0.968,8.14,180767,13,21.98,0.521,21,0.816,0.778,0.685,19981826,Medium
4074,Residential,Semi-Urban,2560,14,RCC,Raft,0.893,1.129,2.441,4.25,107280,19,39.14,0.422,47,0.299,0.247,0.634,4124519,Low
4075,Commercial,Urban,14513,7,Steel,Pile,0.555,0.832,2.475,5.53,10004,4,32.63,0.863,52,0.463,0.436,0.733,23333077,High
4076,Commercial,Semi-Urban,19918,10,Hybrid,Pile,0.948,1.238,2.141,4.54,125149,22,26.62,0.788,58,0.337,0.952,0.825,57613380,High
4077,Commercial,Urban,2887,14,RCC,Raft,0.92,0.854,1.572,3.08,114969,12,16.72,0.59,1,0.903,0.602,0.77,5058000,Low
4078,Commercial,Rural,8531,7,RCC,Pile,0.839,1.881,1.644,8.39,35473,4,18.5,0.151,35,0.256,0.542,0.887,15177967,Medium
4079,Commercial,Semi-Urban,2299,4,Steel,Raft,0.534,1.944,1.54,3.81,74614,13,19.91,0.726,2,0.798,0.777,0.813,3777630,Low
4080,Residential,Semi-Urban,3280,2,Hybrid,Pile,0.604,1.682,1.299,7.6,92283,20,37.57,0.594,27,0.552,0.475,0.646,4734190,Low
4081,Commercial,Semi-Urban,1627,8,Steel,Raft,0.93,1.672,1.697,5.08,109413,7,39.29,0.023,43,0.772,0.544,0.56,4346390,Low
4082,Residential,Rural,7865,2,Hybrid,Pile,0.561,1.089,0.891,4.67,180406,6,21.67,0.762,22,0.912,0.605,0.82,7646105,Low
4083,Residential,Semi-Urban,15135,9,Hybrid,Strip,0.578,0.889,2.486,8.65,97909,12,27.46,0.832,8,0.472,0.991,0.606,18718887,Medium
4084,Commercial,Urban,8111,5,Steel,Strip,0.772,1.763,1.521,6.94,22618,12,34.8,0.774,18,0.382,0.825,0.659,16108465,Medium
4085,Commercial,Rural,13146,9,Hybrid,Raft,0.637,1.471,2.377,7.12,135386,16,24.62,0.176,22,0.72,0.136,0.898,24421853,High
4086,Residential,Rural,8035,9,Steel,Raft,0.611,1.618,2.031,7.56,145916,13,27.31,0.503,12,0.998,0.805,0.61,12118678,Medium
4087,Commercial,Rural,15004,14,Hybrid,Raft,0.788,1.736,1.293,5.05,37777,17,37.19,0.527,45,0.784,0.553,0.769,27855218,High
4088,Commercial,Rural,9864,8,RCC,Strip,0.686,1.291,1.177,6.38,141120,8,20.19,0.934,8,0.836,0.308,0.547,9505753,Low
4089,Commercial,Rural,3308,8,Steel,Raft,0.57,0.973,2.493,4.62,156027,1,39.85,0.926,4,0.704,0.868,0.708,5098243,Low
4090,Industrial,Urban,13555,4,Hybrid,Pile,0.767,1.754,2.113,8.01,132046,12,26.41,0.062,39,0.495,0.343,0.99,49586920,High
4091,Residential,Rural,4797,14,RCC,Raft,0.694,1.345,1.224,6.6,143358,25,21.46,0.999,29,0.724,0.388,0.977,4423206,Low
4092,Industrial,Semi-Urban,11709,4,RCC,Raft,0.867,1.792,0.915,4.46,139774,20,37.31,0.787,55,0.303,0.157,0.973,17395240,Medium
4093,Commercial,Rural,948,14,RCC,Pile,0.551,1.325,1.985,8.4,53010,7,16.91,0.376,59,0.591,0.98,0.798,1595939,Low
4094,Industrial,Rural,5508,2,RCC,Pile,0.81,1.06,1.315,6.49,53564,21,31.06,0.743,22,0.658,0.816,0.647,9089164,Low
4095,Commercial,Rural,17677,4,Steel,Strip,0.718,1.005,1.176,5.97,68614,12,16.54,0.377,32,0.925,0.233,0.677,18045071,Medium
4096,Industrial,Rural,17320,4,Hybrid,Pile,0.703,1.693,2.049,3.21,113803,26,38.65,0.936,20,0.936,0.541,0.603,47930230,High
4097,Commercial,Rural,6512,6,RCC,Pile,0.616,1.49,1.955,8.46,164971,19,30.99,0.378,47,0.248,0.403,0.549,8296499,Low
4098,Industrial,Urban,2120,3,Hybrid,Raft,0.515,1.286,1.618,8.71,85316,13,24.95,0.766,12,0.706,0.129,0.584,3798115,Low
4099,Industrial,Urban,14084,2,Hybrid,Strip,0.924,1.391,2.403,6.38,127453,24,25.61,0.155,41,0.837,0.934,0.734,55093476,High
4100,Industrial,Rural,1448,8,Hybrid,Pile,0.663,1.46,1.955,5.66,120465,10,19.13,0.852,40,0.629,0.855,0.514,3589369,Low
4101,Residential,Urban,9819,2,Steel,Strip,0.841,1.087,2.319,5.16,149598,2,24.0,0.62,47,0.277,0.988,0.97,17940900,Medium
4102,Industrial,Semi-Urban,17075,8,Steel,Pile,0.974,1.254,1.124,4.61,42243,27,37.59,0.808,40,0.386,0.318,0.781,34916218,High
4103,Residential,Rural,12704,7,RCC,Strip,0.782,1.151,1.304,6.45,171219,26,35.13,0.418,11,0.451,0.729,0.587,11117762,Medium
4104,Commercial,Semi-Urban,12452,3,Hybrid,Pile,0.699,1.266,0.978,3.77,46885,3,31.54,0.346,21,0.73,0.206,0.708,18696899,Medium
4105,Industrial,Semi-Urban,18287,6,Steel,Raft,0.634,1.401,1.318,8.52,163112,12,39.19,0.533,55,0.252,0.488,0.688,25735763,High
4106,Commercial,Rural,18874,6,Steel,Strip,0.967,1.008,2.452,4.06,155353,5,29.34,0.388,3,0.64,0.862,0.918,40931092,High
4107,Commercial,Semi-Urban,1604,10,Steel,Strip,0.841,1.272,2.437,7.47,172107,5,19.41,0.514,8,0.287,0.107,0.56,3149505,Low
4108,Industrial,Semi-Urban,1048,14,RCC,Pile,0.833,1.263,2.093,4.84,43874,5,32.84,0.431,30,0.516,0.533,0.715,2430691,Low
4109,Residential,Semi-Urban,12140,5,Steel,Strip,0.713,1.143,1.686,4.36,140406,7,29.8,0.197,49,0.54,0.491,0.856,13669865,Medium
4110,Industrial,Rural,8403,13,Hybrid,Pile,0.923,1.998,2.127,6.35,97438,8,25.91,0.977,47,0.561,0.722,0.687,32870370,High
4111,Commercial,Rural,18668,8,Steel,Strip,0.857,0.888,1.741,7.59,9089,24,18.67,0.016,1,0.769,0.314,0.679,26736764,High
4112,Commercial,Semi-Urban,11113,11,Steel,Strip,0.642,1.572,0.806,7.36,23501,27,31.94,0.926,45,0.265,0.256,0.67,10685534,Low
4113,Industrial,Rural,17688,12,RCC,Raft,0.8,1.009,1.653,4.4,146062,19,26.1,0.827,54,0.415,0.686,0.881,24527033,High
4114,Residential,Rural,9490,5,Hybrid,Raft,0.715,1.807,1.818,4.98,140186,24,29.47,0.421,35,0.713,0.677,0.56,16660021,Medium
4115,Residential,Semi-Urban,11967,7,Steel,Strip,0.503,1.897,1.252,8.21,90364,16,22.89,0.322,10,0.955,0.777,0.928,13069706,Medium
4116,Commercial,Rural,4738,6,Hybrid,Raft,0.904,1.282,1.146,7.34,69751,10,18.89,0.165,28,0.697,0.322,0.535,8208513,Low
4117,Commercial,Urban,4867,11,Hybrid,Strip,0.561,1.788,1.265,7.28,119005,13,24.0,0.133,35,0.907,0.115,0.66,7662177,Low
4118,Residential,Rural,6151,7,Steel,Pile,0.755,1.1,1.86,4.61,135382,2,36.3,0.551,33,0.975,0.89,0.695,10468428,Low
4119,Industrial,Urban,16704,13,RCC,Strip,0.668,0.968,1.048,7.75,121805,4,18.99,0.105,46,0.907,0.286,0.697,18918872,Medium
4120,Commercial,Semi-Urban,2593,9,Hybrid,Strip,0.671,1.179,2.025,5.15,185421,2,26.78,0.476,56,0.978,0.476,0.594,5185555,Low
4121,Residential,Rural,4501,3,Steel,Raft,0.739,1.21,1.519,5.41,36736,21,22.44,0.815,49,0.822,0.522,0.802,5815738,Low
4122,Commercial,Semi-Urban,8310,10,Hybrid,Raft,0.999,1.277,1.401,4.73,90253,3,39.06,0.757,8,0.91,0.269,0.727,20401430,Medium
4123,Industrial,Semi-Urban,11772,7,Hybrid,Pile,0.704,1.248,2.172,3.73,81619,10,17.12,0.133,11,0.593,0.569,0.784,29994766,High
4124,Residential,Semi-Urban,5054,13,Hybrid,Pile,0.591,1.293,1.66,5.52,110944,26,21.13,0.961,20,0.476,0.923,0.807,7264425,Low
4125,Commercial,Semi-Urban,19401,10,Steel,Pile,0.807,1.652,1.443,3.1,87051,11,26.24,0.286,4,1.0,0.344,0.596,44686848,High
4126,Industrial,Semi-Urban,9197,3,Hybrid,Strip,0.618,1.095,2.293,5.74,109822,3,21.18,0.706,6,0.278,0.568,0.96,14910908,Medium
4127,Commercial,Rural,17980,13,Hybrid,Pile,0.553,0.822,1.426,7.35,79821,5,32.66,0.3,43,0.967,0.378,0.915,22134518,High
4128,Industrial,Urban,12871,2,RCC,Pile,0.525,1.388,2.26,8.76,136838,20,24.27,0.617,36,0.545,0.983,0.914,24643133,High
4129,Industrial,Rural,9736,12,Steel,Raft,0.511,1.338,1.657,3.47,96580,6,34.52,0.572,53,0.218,0.299,0.766,10330514,Low
4130,Residential,Rural,14269,7,Steel,Raft,0.716,0.872,1.154,4.69,171258,21,28.78,0.178,50,0.842,0.198,0.91,13006320,Medium
4131,Industrial,Rural,7561,4,Hybrid,Pile,0.713,0.961,1.842,5.96,125247,26,25.67,0.653,2,0.555,0.228,0.814,12858534,Medium
4132,Commercial,Rural,19088,1,RCC,Pile,0.593,1.412,1.285,4.02,43756,13,24.12,0.326,14,0.839,0.43,0.725,20980581,Medium
4133,Industrial,Urban,4402,6,Hybrid,Strip,0.892,1.082,1.05,3.7,126997,5,20.55,0.611,18,0.236,0.598,0.876,7775388,Low
4134,Industrial,Rural,1852,11,Hybrid,Strip,0.565,1.853,0.947,5.71,67982,3,21.31,0.541,48,0.979,0.701,0.8,2863717,Low
4135,Residential,Semi-Urban,2096,6,Steel,Raft,0.958,1.008,1.211,6.48,174425,20,19.41,0.843,2,0.737,0.606,0.501,3168662,Low
4136,Industrial,Rural,9267,6,RCC,Pile,0.794,0.824,2.052,7.92,126785,12,36.29,0.214,19,0.238,0.915,0.999,15481442,Medium
4137,Industrial,Rural,1179,2,Hybrid,Pile,0.514,1.337,2.225,8.99,147908,29,28.71,0.151,14,0.204,0.424,0.715,2066503,Low
4138,Commercial,Urban,12520,1,Steel,Pile,0.981,1.983,2.265,7.65,102179,3,27.07,0.855,37,0.675,0.741,0.786,58869654,High
4139,Residential,Urban,12596,3,Hybrid,Pile,0.654,1.561,1.259,4.33,163932,19,23.06,0.445,10,0.981,0.341,0.703,23631625,High
4140,Residential,Semi-Urban,11885,12,Hybrid,Pile,0.725,1.225,1.924,7.49,97342,15,27.92,0.782,13,0.619,0.714,0.55,22283822,High
4141,Residential,Rural,9009,14,RCC,Strip,0.642,0.82,1.192,6.22,130282,10,37.06,0.96,3,0.483,0.933,0.917,6268448,Low
4142,Industrial,Rural,6234,2,RCC,Strip,0.864,1.382,1.859,5.7,100982,25,36.4,0.544,34,0.951,0.981,0.841,12102346,Medium
4143,Residential,Rural,16175,6,RCC,Pile,0.743,1.048,2.308,8.61,77649,26,29.98,0.301,7,0.987,0.757,0.914,24914049,High
4144,Industrial,Semi-Urban,13193,13,Hybrid,Strip,0.566,1.577,0.87,7.21,158259,6,28.25,0.794,20,0.828,0.948,0.742,18457984,Medium
4145,Industrial,Urban,19880,12,RCC,Strip,0.552,1.5,2.475,7.09,69482,16,20.64,0.931,34,0.774,0.712,0.896,36394156,High
4146,Commercial,Semi-Urban,7907,6,Steel,Pile,0.863,1.118,2.206,3.07,79541,15,32.32,0.245,3,0.202,0.967,0.899,18086556,Medium
4147,Commercial,Rural,12286,13,Hybrid,Strip,0.619,0.883,2.095,8.19,16440,26,36.33,0.688,35,0.451,0.908,0.668,15327177,Medium
4148,Commercial,Urban,3042,5,RCC,Pile,0.569,1.706,1.975,7.76,110850,2,22.64,0.781,13,0.94,0.196,0.502,6263937,Low
4149,Commercial,Urban,17562,10,Hybrid,Strip,0.75,1.503,2.109,4.79,107850,17,25.89,0.027,43,0.495,0.527,0.93,39922308,High
4150,Commercial,Semi-Urban,5866,10,Hybrid,Pile,0.901,1.811,2.491,4.75,103790,16,17.67,0.592,2,0.468,0.413,0.592,20478823,Medium
4151,Industrial,Urban,7910,5,Steel,Pile,0.639,1.112,2.109,3.32,131200,3,36.45,0.633,56,0.63,0.124,0.934,16426285,Medium
4152,Industrial,Urban,10335,9,Steel,Strip,0.638,1.583,1.398,3.31,197718,19,17.44,0.637,19,0.558,0.52,0.809,17189820,Medium
4153,Residential,Rural,14147,14,Steel,Strip,0.917,0.942,1.844,7.01,30843,4,32.61,0.084,7,0.887,0.234,0.817,19251086,Medium
4154,Industrial,Rural,6041,5,Hybrid,Raft,0.574,1.15,1.373,4.12,160625,20,19.67,0.022,56,0.265,0.133,0.624,6552065,Low
4155,Industrial,Urban,17718,13,Hybrid,Pile,0.808,1.588,2.449,8.54,144942,29,33.34,0.294,54,0.727,0.501,0.701,71271417,High
4156,Commercial,Urban,10933,10,Steel,Pile,0.978,1.791,2.33,8.05,171101,5,31.07,0.358,50,0.758,0.309,0.656,49851525,High
4157,Industrial,Semi-Urban,11047,6,Hybrid,Pile,0.921,1.185,1.765,5.09,76706,13,32.26,0.145,13,0.904,0.942,0.595,36644712,High
4158,Commercial,Semi-Urban,10360,11,Steel,Pile,0.531,1.759,2.128,5.28,166269,20,30.89,0.51,0,0.533,0.831,0.862,18180853,Medium
4159,Residential,Urban,11245,4,Steel,Strip,0.66,1.613,2.346,4.96,32438,28,24.92,0.228,56,0.436,0.961,0.548,19111873,Medium
4160,Residential,Rural,7318,10,RCC,Strip,0.571,1.218,1.214,3.55,110267,2,30.5,0.338,19,0.701,0.893,0.756,5182807,Low
4161,Industrial,Urban,14601,14,Steel,Raft,0.975,1.852,1.785,3.19,58316,27,20.87,0.293,13,0.78,0.755,0.768,54755769,High
4162,Residential,Urban,5528,14,RCC,Pile,0.993,1.411,1.619,5.71,105545,12,21.85,0.772,50,0.337,0.638,0.978,11488083,Medium
4163,Industrial,Rural,16298,1,Steel,Raft,0.617,1.578,2.112,8.66,130224,17,16.63,0.877,27,0.327,0.159,0.935,26146533,High
4164,Residential,Rural,11454,4,Hybrid,Raft,0.835,1.395,1.444,8.5,18873,10,30.32,0.298,38,0.411,0.339,0.746,16203270,Medium
4165,Commercial,Semi-Urban,13270,2,RCC,Raft,0.921,1.343,2.005,7.86,180379,23,36.02,0.377,44,0.398,0.74,0.922,26497835,High
4166,Commercial,Semi-Urban,9938,10,Hybrid,Raft,0.617,1.818,1.485,6.77,23039,9,24.46,0.815,57,0.801,0.461,0.895,18075539,Medium
4167,Commercial,Semi-Urban,18656,3,Hybrid,Raft,0.594,1.154,0.989,8.14,22350,9,20.22,0.759,56,0.625,0.393,0.514,21144921,Medium
4168,Commercial,Semi-Urban,19048,7,Steel,Strip,0.506,0.844,0.982,6.09,125519,27,35.6,0.709,54,0.638,0.194,0.961,12223066,Medium
4169,Industrial,Rural,7611,7,Steel,Strip,0.706,1.856,1.002,4.08,99810,17,31.1,0.708,58,0.212,0.163,0.844,8604252,Low
4170,Residential,Urban,19719,1,Hybrid,Raft,0.95,1.79,0.855,7.11,132301,9,37.34,0.297,8,0.995,0.289,0.836,44529389,High
4171,Industrial,Semi-Urban,19549,8,Steel,Strip,0.951,1.24,1.706,8.52,194591,14,15.16,0.937,22,0.864,0.851,0.857,50440030,High
4172,Commercial,Semi-Urban,6613,7,Steel,Strip,0.564,1.023,1.942,3.12,103979,17,25.03,0.809,15,0.555,0.697,0.612,7748929,Low
4173,Industrial,Rural,3063,1,Steel,Raft,0.602,1.611,1.015,4.51,182284,17,37.52,0.212,47,0.254,0.407,0.515,3707904,Low
4174,Residential,Rural,16389,8,Hybrid,Strip,0.704,0.895,1.84,4.59,188507,2,31.88,0.662,26,0.755,0.155,0.616,18033301,Medium
4175,Industrial,Urban,8998,14,RCC,Strip,0.89,1.309,1.816,3.59,67454,26,26.72,0.155,39,0.628,0.27,0.897,16530955,Medium
4176,Residential,Urban,8631,14,RCC,Pile,0.806,0.903,1.05,4.35,36487,27,25.36,0.578,7,0.742,0.505,0.799,10345274,Low
4177,Industrial,Rural,3196,2,Hybrid,Raft,0.757,1.517,1.487,5.3,120048,15,37.38,0.289,27,0.742,0.238,0.681,6413397,Low
4178,Residential,Semi-Urban,8204,8,Steel,Pile,0.796,0.833,2.084,8.64,122159,11,35.79,0.105,55,0.324,0.786,0.621,13667750,Medium
4179,Residential,Semi-Urban,16942,3,Steel,Pile,0.548,1.555,0.828,8.16,128489,22,15.31,0.603,17,0.463,0.81,0.9,16591882,Medium
4180,Commercial,Semi-Urban,10265,10,RCC,Raft,0.739,1.608,1.05,8.68,68334,25,18.03,0.884,33,0.214,0.223,0.729,10986877,Low
4181,Residential,Urban,18024,7,Hybrid,Pile,0.996,1.385,2.493,3.72,150531,5,27.81,0.141,1,0.986,0.754,0.806,68360006,High
4182,Commercial,Semi-Urban,10502,13,Hybrid,Pile,0.544,1.01,2.047,3.17,27705,9,17.87,0.899,54,0.845,0.561,0.506,17012170,Medium
4183,Commercial,Semi-Urban,11890,6,Steel,Strip,0.76,0.922,1.589,3.66,28490,9,21.87,0.128,23,0.943,0.966,0.715,18734855,Medium
4184,Commercial,Rural,12168,5,Steel,Pile,0.648,1.176,1.871,8.49,68216,14,35.87,0.742,9,0.235,0.809,0.508,18161096,Medium
4185,Industrial,Semi-Urban,19446,11,Steel,Raft,0.77,1.358,2.239,3.94,194665,8,24.65,0.99,48,0.6,0.627,0.894,44959425,High
4186,Industrial,Rural,19736,10,Hybrid,Strip,0.787,1.571,2.232,6.44,173098,11,26.27,0.094,39,0.798,0.643,0.625,48174029,High
4187,Industrial,Semi-Urban,16744,14,RCC,Strip,0.789,0.802,1.352,4.37,88775,12,19.35,0.213,58,0.283,0.261,0.584,16417109,Medium
4188,Industrial,Urban,7141,11,Hybrid,Strip,0.926,1.653,1.635,3.12,199468,7,30.06,0.464,7,0.822,0.904,0.963,23814311,High
4189,Residential,Semi-Urban,1441,2,Hybrid,Raft,0.695,1.655,1.885,3.51,112308,3,18.01,0.738,4,0.718,0.603,0.509,2652742,Low
4190,Residential,Semi-Urban,13315,2,Hybrid,Raft,0.758,1.333,0.922,7.26,169332,26,30.76,0.898,2,0.988,0.617,0.599,17816529,Medium
4191,Industrial,Rural,7041,13,RCC,Raft,0.505,1.212,2.408,4.09,88749,3,33.67,0.729,32,0.313,0.618,0.62,7823181,Low
4192,Residential,Rural,16124,12,Steel,Pile,0.895,1.811,1.536,4.37,103774,14,36.84,0.771,29,0.703,0.349,0.911,30791391,High
4193,Residential,Rural,10466,1,Steel,Pile,0.63,1.742,1.43,5.26,121068,4,29.56,0.452,51,0.958,0.831,0.855,15679880,Medium
4194,Commercial,Semi-Urban,1921,14,Hybrid,Strip,0.908,1.98,2.342,6.94,48162,25,23.3,0.356,38,0.795,0.876,0.984,6678557,Low
4195,Commercial,Semi-Urban,6265,9,Hybrid,Strip,0.633,1.246,1.001,5.82,91775,28,36.29,0.508,6,0.469,0.359,0.847,6635806,Low
4196,Commercial,Urban,17319,11,RCC,Raft,0.505,1.888,0.867,8.67,98376,14,29.92,0.65,44,0.295,0.498,0.618,16138853,Medium
